molecule_chembl_id,pIC50,smile,ROMol
CHEMBL4793858,6.67,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6[nH]5)cc4Cl)oc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFCF0>
CHEMBL551634,6.67,COc1ccccc1Sc1nc(Nc2cc(C)[nH]n2)c2ccccc2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFD60>
CHEMBL4434855,6.67,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)CC3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFDD0>
CHEMBL4568120,6.66,C=CCOC(=O)c1cc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFE40>
CHEMBL185922,6.66,O=C(Nc1ncnc2oc(-c3ccc(F)cc3)cc12)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFEB0>
CHEMBL2386747,6.66,COC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFF20>
CHEMBL4569508,6.66,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,<rdkit.Chem.rdchem.Mol object at 0x00000291297BFF90>
CHEMBL4557360,6.66,CS(=O)(=O)c1ccc(-c2c[nH]c3ncc(/C=C/C(=O)NCc4ccncc4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0040>
CHEMBL340259,6.66,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C00B0>
CHEMBL4077867,6.66,COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1Cc1ccccc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0120>
CHEMBL470565,6.66,COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0190>
CHEMBL4578996,6.66,Cc1csc(-c2cnc(N)c(NC(=O)c3ccnc(NC(=O)C4CC4)c3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0200>
CHEMBL593374,6.66,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2[nH]nc(C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0270>
CHEMBL225519,6.66,O=C1NCCc2[nH]c(-c3ccncc3)cc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C02E0>
CHEMBL1080933,6.66,COc1cccc(C2=C(c3c(C)n(C)c4ccccc34)C(=O)NC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0350>
CHEMBL520147,6.65,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1I,<rdkit.Chem.rdchem.Mol object at 0x00000291297C03C0>
CHEMBL2391130,6.65,N#Cc1cccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0430>
CHEMBL3735291,6.64,COC(=O)c1ccoc1CN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C04A0>
CHEMBL257370,6.64,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1Cl)(C3)C2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0510>
CHEMBL4864059,6.64,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0580>
CHEMBL2064628,6.64,CN(C)C[C@@H](OC(=O)N1Cc2c(NC(=O)C(C)(C)C)n[nH]c2C1(C)C)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C05F0>
CHEMBL4546015,6.64,O=C(Nc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0660>
CHEMBL494221,6.64,O[C@H]1CC[C@H](Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C06D0>
CHEMBL3734956,6.64,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCCC(=O)O)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0740>
CHEMBL261883,6.63,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Cl)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C07B0>
CHEMBL2391123,6.63,c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0820>
CHEMBL158559,6.63,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0890>
CHEMBL2064537,6.63,COCC1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0900>
CHEMBL491064,6.63,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(C3CC3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0970>
CHEMBL3673983,6.63,Cc1[nH]nc2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C09E0>
CHEMBL4450851,6.63,COc1cc(/C=C2\C(=O)Nc3ccc(NC(C)=O)cc32)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0A50>
CHEMBL1682840,6.63,Cn1c(N2CCOCC2)cc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0AC0>
CHEMBL4589431,6.63,C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0B30>
CHEMBL3410099,6.62,O=C(Nc1cc(-c2ccc3cccnc3c2)ccn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0BA0>
CHEMBL334084,6.62,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(F)(F)F)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0C10>
CHEMBL323944,6.62,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0C80>
CHEMBL3110144,6.62,Cc1nn(-c2ccc(Cl)cc2Cl)c2c1c1c(c3cccn32)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0CF0>
CHEMBL1078929,6.62,Nc1nonc1-c1nc2ccccc2n1C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0D60>
CHEMBL260329,6.62,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc4ccccc34)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0DD0>
CHEMBL4550261,6.62,Nc1ncc(-c2ccc(F)cc2)cc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0E40>
CHEMBL4788108,6.62,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0EB0>
CHEMBL182007,6.62,Cc1ccc(-c2cc3c(NC(=O)C4CCCC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0F20>
CHEMBL4746403,6.62,CCCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C0F90>
CHEMBL160598,6.61,COc1ccc(C2=C(Nc3ccc(SC)cc3)C(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1040>
CHEMBL3961252,6.61,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C10B0>
CHEMBL248219,6.61,CNc1cc(-c2ccccc2Cl)nc2c(Br)cnn12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1120>
CHEMBL523435,6.61,COc1cccc2c(C3=C(c4cn(C)c5cc(I)c(F)cc45)C(=O)NC3=O)coc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1190>
CHEMBL4868956,6.61,O=C(NCC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1200>
CHEMBL4462530,6.61,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1270>
CHEMBL1630466,6.61,N#Cc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C12E0>
CHEMBL3735962,6.6,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccccc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1350>
CHEMBL2062581,6.6,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C13C0>
CHEMBL260135,6.6,Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1430>
CHEMBL1080377,6.6,O=C1NN=C(c2ccncc2)/C1=N/Nc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291297C14A0>
CHEMBL1940908,6.6,CC1CC2(CCC2)n2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1510>
CHEMBL155931,6.6,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1580>
CHEMBL1940904,6.6,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCCC1)CCO2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C15F0>
CHEMBL233149,6.6,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)cc3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1660>
CHEMBL346829,6.59,COc1cccc(C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C16D0>
CHEMBL571486,6.59,COc1cc2c(C)cc3c(c2cc1OC)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1740>
CHEMBL160231,6.59,COc1ccccc1C1=C(Nc2cccc(O)c2)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C17B0>
CHEMBL4452731,6.58,COc1ccc(CNC(=O)Nc2nc3ccc(C(C)=O)cc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1820>
CHEMBL596072,6.58,Cc1n[nH]c2ncc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1890>
CHEMBL1630445,6.58,O=C(O)CCN(CCC(=O)O)c1ccc(/C=C2\SC(=S)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1900>
CHEMBL4759253,6.58,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2F)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1970>
CHEMBL4456961,6.58,COc1ccccc1-c1nc(C(N)=O)[nH]c1-c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C19E0>
CHEMBL4228654,6.58,CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4)n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1A50>
CHEMBL522760,6.58,COc1cccc2c(C3=C(c4cn(C)c5cc(Cl)c(F)cc45)C(=O)NC3=O)coc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1AC0>
CHEMBL1682346,6.58,Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1B30>
CHEMBL558512,6.58,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCn2ccnc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1BA0>
CHEMBL3735613,6.58,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(Br)cc34)CC2)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1C10>
CHEMBL1086781,6.58,CCCC(=O)Nc1n[nH]c2cc(-c3ccoc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1C80>
CHEMBL3735154,6.57,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccnc(C(=O)O)c4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1CF0>
CHEMBL4639781,6.57,Fc1ccccc1-n1cc(CSc2nnc(Cn3c(C(F)(F)F)nc4ccccc43)o2)nn1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1D60>
CHEMBL4293305,6.57,O=C(O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCNc1c2c(nc3ccccc13)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1DD0>
CHEMBL1834320,6.57,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C)c12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1E40>
CHEMBL3091673,6.57,COc1cc2c(cc1OC)CN(CC(=O)Nc1ccc3c(c1)/C(=C/c1cnc[nH]1)C(=O)N3)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1EB0>
CHEMBL1088154,6.57,COc1ccccc1N/N=C1\C(=O)NN=C1c1cnccc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1F20>
CHEMBL572560,6.57,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3n2)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C1F90>
CHEMBL1092134,6.57,O=C(Nc1ccccc1)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2040>
CHEMBL366668,6.57,CN(C)CCCn1nc(C2=C(c3cn(-c4ccccc4)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C20B0>
CHEMBL256517,6.55,O=[N+]([O-])c1cnc(N[C@H]2CC[C@H](O)CC2)nc1Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2120>
CHEMBL578861,6.55,COP(=O)(OC)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2190>
CHEMBL197226,6.55,NC1=NONC1N1N=NC(c2n[nH]c(-c3ccncc3)n2)C1CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2200>
CHEMBL4865615,6.55,O=C(NCC1CCN(Cc2ccc(F)c(F)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2270>
CHEMBL326705,6.55,Nc1nonc1-n1nnc(-c2n[nH]c(-c3ccncc3)n2)c1CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C22E0>
CHEMBL4796925,6.55,C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2350>
CHEMBL594523,6.55,Cc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@@H](N)Cc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C23C0>
CHEMBL594755,6.55,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2430>
CHEMBL470567,6.55,Clc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C24A0>
CHEMBL255948,6.55,O[C@H]1CC[C@H](Nc2ncc3nnn(-c4ccccc4)c3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2510>
CHEMBL4176856,6.55,CCNC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2580>
CHEMBL4100748,6.54,Cc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C25F0>
CHEMBL1682545,6.54,c1ccc(Nc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2660>
CHEMBL348505,6.54,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(C(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C26D0>
CHEMBL288448,6.54,CC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2740>
CHEMBL1078930,6.54,Nc1nonc1-c1nc2ccccc2n1CC1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C27B0>
CHEMBL1834115,6.54,Nc1c(F)c(NCCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2820>
CHEMBL4777312,6.53,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2890>
CHEMBL369316,6.53,O=C1NC(=O)C(c2cnc3ncccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2900>
CHEMBL3827240,6.53,CCOc1ccc(Nc2nnc(Cn3c(C)nc4ccccc43)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2970>
CHEMBL4851835,6.52,O=C(NCC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C29E0>
CHEMBL2182000,6.52,CN1CCN(S(=O)(=O)c2ccccc2-c2cnc(N)c(C(=O)Nc3cccnc3)n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2A50>
CHEMBL351356,6.52,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2AC0>
CHEMBL461139,6.52,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2B30>
CHEMBL3652548,6.52,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc([C@H]2CCCC[C@@H]2C)n1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2BA0>
CHEMBL2022413,6.52,Br.OCC/N=c1\nc(-c2ccccc2)n(-c2cccc3ccccc23)s1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2C10>
CHEMBL3661032,6.52,Cc1cc(-c2ccccc2Cl)nc(Nc2n[nH]c3ncc(F)cc23)c1C,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2C80>
CHEMBL3734895,6.52,COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2CF0>
CHEMBL383104,6.52,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2D60>
CHEMBL2022415,6.52,Br.OCC/N=c1\nc(-c2cccc3ccccc23)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2DD0>
CHEMBL593813,6.52,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2E40>
CHEMBL2024373,6.52,Br.CCCCC/N=c1\nc(-c2ccc(OC)cc2)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2EB0>
CHEMBL1098316,6.52,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CNC)cc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2F20>
CHEMBL4572532,6.51,N=C1NC(=O)/C(=C\c2ccc(-c3cccc(C(=O)O)c3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C2F90>
CHEMBL3734985,6.51,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(Cl)cc4Cl)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3040>
CHEMBL3647953,6.51,Cc1nc(C)n2nc(-c3ccccc3)nc(NCCNc3ccc(C#N)cn3)c12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C30B0>
CHEMBL550825,6.51,Cc1cc(Nc2nc(N(C)c3ccccc3)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3120>
CHEMBL250145,6.51,Brc1cnn2c(NCc3cccnc3)cc(-c3ccco3)nc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3190>
CHEMBL184656,6.51,Fc1ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3200>
CHEMBL550925,6.51,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(F)ccc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3270>
CHEMBL4646272,6.51,COc1cc2c(CNC3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)cc3c(c2cc1OC)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x00000291297C32E0>
CHEMBL569046,6.51,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc4ccccc4c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3350>
CHEMBL1098939,6.51,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)Cc3ccccc3)cc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C33C0>
CHEMBL2064515,6.5,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3430>
CHEMBL4474810,6.5,Cc1csc(-c2cnc(N)c(/N=C/c3ccnc(NC(=O)C4CC4)c3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C34A0>
CHEMBL251886,6.5,COCCn1cc(-c2ccnc(Nc3ccccc3)n2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3510>
CHEMBL4561377,6.5,Cc1ccc(-c2ccc(/C=C3/SC(=N)NC3=O)o2)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3580>
CHEMBL3736599,6.5,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)O)nc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C35F0>
CHEMBL260929,6.5,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3660>
CHEMBL156808,6.5,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C36D0>
CHEMBL4633926,6.5,FC(F)(F)c1nc2ccccc2n1Cc1nnc(SCc2cn(-c3ccccc3)nn2)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3740>
CHEMBL3735621,6.5,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4ccc(C(=O)[O-])nc4)CC3)c2c1.[Na+],<rdkit.Chem.rdchem.Mol object at 0x00000291297C37B0>
CHEMBL491859,6.5,Cn1cc(C2=C(c3coc4cc(F)c(F)cc34)C(=O)NC2=O)c2ccc3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3820>
CHEMBL1630486,6.5,COc1ccc(Nc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3890>
CHEMBL362030,6.5,COc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3900>
CHEMBL182891,6.5,COc1ccc(-c2cc3c(NC(=O)CC4CCCC4)ncnc3o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3970>
CHEMBL2103840,6.49,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,<rdkit.Chem.rdchem.Mol object at 0x00000291297C39E0>
CHEMBL1630451,6.49,COc1ccc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3A50>
CHEMBL3398198,6.49,Cn1cc(C2=C(c3nnc4ccccn34)C(=O)NC2=O)c2ccc(Br)cc21,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3AC0>
CHEMBL3735529,6.48,CCOC(=O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)o1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3B30>
CHEMBL260928,6.48,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3BA0>
CHEMBL2158866,6.48,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3C10>
CHEMBL451857,6.48,Fc1cccc(CNc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000291297C3C80>
